shipment_id,order_id,item_id,carrier,tracking_number,tracking_url,shipped_date,estimated_delivery_date,actual_delivery_date,delivery_attempts,last_attempt_date,failed_delivery_reason,shipment_status
571,681,,TCC,TCC-18956-64719,https://www.tcc.com.co/rastreo/TCC-18956-64719,2025-10-22 22:00:00,2025-10-24,2025-10-24,1,2025-10-23 22:00:00,,delivered
572,682,,Envía,ENV-12144-81928,https://www.envia.co/rastreo/ENV-12144-81928,2025-12-22 13:00:00,2026-01-01,2026-01-03,1,2025-12-24 13:00:00,,delivered
573,683,,TCC,TCC-74730-92426,https://www.tcc.com.co/rastreo/TCC-74730-92426,2025-12-26 02:00:00,2026-01-04,2025-12-30,2,2025-12-30 02:00:00,No se encontró a nadie en la dirección,delivered
574,684,,Interrapidísimo,INT-15553-50729,https://www.interrapidisimo.com/rastreo/INT-15553-50729,2025-07-28 22:00:00,2025-08-07,2025-07-30,1,2025-07-29 22:00:00,,delivered
575,685,,Deprisa,DEP-87129-75519,https://www.deprisa.com/rastreo/DEP-87129-75519,2025-12-30 00:00:00,2026-01-07,2026-01-07,3,2025-12-31 00:00:00,Horario de entrega no compatible,delivered
576,686,,Coordinadora,COO-49386-96107,https://www.coordinadora.com/rastreo/COO-49386-96107,2025-02-24 01:00:00,2025-02-26,2025-02-25,1,2025-02-25 01:00:00,,delivered
577,687,,Interrapidísimo,INT-97075-54011,https://www.interrapidisimo.com/rastreo/INT-97075-54011,2025-09-29 20:00:00,2025-10-09,2025-10-07,1,2025-10-06 20:00:00,,returned_to_sender
578,688,2033,Envía,ENV-18303-58040,https://www.envia.co/rastreo/ENV-18303-58040,2025-07-10 14:00:00,2025-07-18,2025-07-18,2,2025-07-14 14:00:00,Cliente solicitó reprogramación,delivered
579,689,,Envía,ENV-74095-61345,https://www.envia.co/rastreo/ENV-74095-61345,2025-04-28 04:00:00,2025-05-06,2025-05-08,1,2025-04-30 04:00:00,,delivered
580,690,,Interrapidísimo,INT-47229-70455,https://www.interrapidisimo.com/rastreo/INT-47229-70455,2026-01-19 12:00:00,2026-01-27,2026-01-20,1,2026-01-21 12:00:00,,delivered
581,691,,Interrapidísimo,INT-46931-96347,https://www.interrapidisimo.com/rastreo/INT-46931-96347,2025-04-30 10:00:00,2025-05-06,2025-05-04,1,2025-05-04 10:00:00,,delivered
582,692,2046,Envía,ENV-29290-66419,https://www.envia.co/rastreo/ENV-29290-66419,2025-12-14 05:00:00,2025-12-22,2025-12-16,1,2025-12-20 05:00:00,,delivered
583,693,,TCC,TCC-70041-59147,https://www.tcc.com.co/rastreo/TCC-70041-59147,2025-04-06 19:00:00,2025-04-11,2025-04-10,1,2025-04-09 19:00:00,,delivered
584,694,,Interrapidísimo,INT-76371-40419,https://www.interrapidisimo.com/rastreo/INT-76371-40419,2025-09-02 20:00:00,2025-09-10,2025-09-03,2,2025-09-09 20:00:00,Horario de entrega no compatible,delivered
585,695,,Interrapidísimo,INT-25377-39363,https://www.interrapidisimo.com/rastreo/INT-25377-39363,2026-01-09 08:00:00,2026-01-11,2026-01-13,2,2026-01-11 08:00:00,Cliente rechazó el paquete,delivered
586,696,2053,Deprisa,DEP-42555-37481,https://www.deprisa.com/rastreo/DEP-42555-37481,2025-05-17 20:00:00,2025-05-26,2025-05-22,1,2025-05-26 20:00:00,,delivered
587,697,2055,Coordinadora,COO-44751-99019,https://www.coordinadora.com/rastreo/COO-44751-99019,2025-07-23 01:00:00,2025-08-01,2025-07-28,1,2025-07-24 01:00:00,,delivered
588,698,,Interrapidísimo,INT-57114-53351,https://www.interrapidisimo.com/rastreo/INT-57114-53351,2025-11-12 10:00:00,2025-11-19,2025-11-21,1,2025-11-14 10:00:00,,delivered
589,699,,Servientrega,SER-75103-91727,https://www.servientrega.com/rastreo/SER-75103-91727,2025-08-01 13:00:00,2025-08-10,2025-08-10,1,2025-08-05 13:00:00,,delivered
590,701,,Servientrega,SER-89922-40359,https://www.servientrega.com/rastreo/SER-89922-40359,2025-10-13 12:00:00,2025-10-23,2025-10-23,1,2025-10-22 12:00:00,,delivered
591,702,,Interrapidísimo,INT-63424-87726,https://www.interrapidisimo.com/rastreo/INT-63424-87726,2025-08-21 21:00:00,2025-08-29,2025-08-29,1,2025-08-25 21:00:00,,delivered
592,703,2077,Interrapidísimo,INT-81266-55042,https://www.interrapidisimo.com/rastreo/INT-81266-55042,2025-08-29 16:00:00,2025-09-07,2025-09-04,1,2025-09-06 16:00:00,,delivered
593,704,,Envía,ENV-46265-26626,https://www.envia.co/rastreo/ENV-46265-26626,2025-10-26 00:00:00,2025-10-28,2025-10-30,1,2025-10-27 00:00:00,,delivered
594,705,,Deprisa,DEP-67608-80412,https://www.deprisa.com/rastreo/DEP-67608-80412,2025-06-04 04:00:00,2025-06-14,2025-06-06,1,2025-06-05 04:00:00,,delivered
595,706,2083,TCC,TCC-59139-63947,https://www.tcc.com.co/rastreo/TCC-59139-63947,2025-08-22 09:00:00,2025-09-01,2025-08-23,2,2025-08-24 09:00:00,Cliente solicitó reprogramación,returned_to_sender
596,708,,Coordinadora,COO-67464-51166,https://www.coordinadora.com/rastreo/COO-67464-51166,2025-09-07 22:00:00,2025-09-12,2025-09-08,1,2025-09-09 22:00:00,,delivered
597,709,,Deprisa,DEP-12704-29067,https://www.deprisa.com/rastreo/DEP-12704-29067,2025-02-16 13:00:00,2025-02-26,2025-02-27,1,2025-02-18 13:00:00,,delivered
598,710,,Coordinadora,COO-63800-96592,https://www.coordinadora.com/rastreo/COO-63800-96592,2025-07-29 20:00:00,2025-08-03,2025-07-30,1,2025-07-31 20:00:00,,delivered
599,711,,Deprisa,DEP-50298-18685,https://www.deprisa.com/rastreo/DEP-50298-18685,2025-11-29 17:00:00,2025-12-04,2025-12-02,1,2025-12-04 17:00:00,,delivered
600,712,,Envía,ENV-84433-48655,https://www.envia.co/rastreo/ENV-84433-48655,2025-06-22 04:00:00,2025-07-02,2025-07-03,1,2025-07-01 04:00:00,,delivered
601,713,,Servientrega,SER-79654-10388,https://www.servientrega.com/rastreo/SER-79654-10388,2025-03-17 17:00:00,2025-03-23,2025-03-18,1,2025-03-23 17:00:00,,delivered
602,714,,Envía,ENV-82675-61087,https://www.envia.co/rastreo/ENV-82675-61087,2025-07-08 07:00:00,2025-07-16,2025-07-13,1,2025-07-16 07:00:00,,delivered
603,715,,Interrapidísimo,INT-24157-16573,https://www.interrapidisimo.com/rastreo/INT-24157-16573,2025-02-28 01:00:00,2025-03-09,2025-03-10,2,2025-03-04 01:00:00,Horario de entrega no compatible,delivered
604,716,,Deprisa,DEP-55002-54287,https://www.deprisa.com/rastreo/DEP-55002-54287,2025-10-12 06:00:00,2025-10-22,2025-10-17,3,2025-10-21 06:00:00,Cliente rechazó el paquete,delivered
605,717,,Deprisa,DEP-32863-46053,https://www.deprisa.com/rastreo/DEP-32863-46053,2025-10-01 19:00:00,2025-10-09,2025-10-09,2,2025-10-08 19:00:00,Zona de difícil acceso,delivered
606,719,,Coordinadora,COO-85307-69393,https://www.coordinadora.com/rastreo/COO-85307-69393,2025-05-02 20:00:00,2025-05-08,2025-05-08,1,2025-05-06 20:00:00,,delivered
607,722,,Deprisa,DEP-47072-15256,https://www.deprisa.com/rastreo/DEP-47072-15256,2025-10-09 03:00:00,2025-10-15,2025-10-14,1,2025-10-15 03:00:00,,delivered
608,723,,Interrapidísimo,INT-42293-61575,https://www.interrapidisimo.com/rastreo/INT-42293-61575,2025-05-11 11:00:00,2025-05-19,2025-05-13,2,2025-05-13 11:00:00,Edificio cerrado / sin acceso,delivered
609,724,,Servientrega,SER-95771-62977,https://www.servientrega.com/rastreo/SER-95771-62977,2025-09-04 11:00:00,2025-09-14,2025-09-07,1,2025-09-12 11:00:00,,delivered
610,725,,Interrapidísimo,INT-12163-95920,https://www.interrapidisimo.com/rastreo/INT-12163-95920,2026-01-01 11:00:00,2026-01-05,2026-01-05,1,2026-01-03 11:00:00,,delivered
611,727,,Interrapidísimo,INT-19534-52421,https://www.interrapidisimo.com/rastreo/INT-19534-52421,2025-06-24 00:00:00,2025-07-04,2025-06-26,1,2025-06-26 00:00:00,,delivered
612,728,,Servientrega,SER-10437-80195,https://www.servientrega.com/rastreo/SER-10437-80195,2025-09-03 19:00:00,2025-09-06,2025-09-06,1,2025-09-05 19:00:00,,delivered
613,729,,Envía,ENV-54154-25504,https://www.envia.co/rastreo/ENV-54154-25504,2025-04-10 03:00:00,2025-04-19,2025-04-21,1,2025-04-15 03:00:00,,delivered
614,730,,Deprisa,DEP-19455-70831,https://www.deprisa.com/rastreo/DEP-19455-70831,2025-11-09 18:00:00,2025-11-19,2025-11-18,1,2025-11-16 18:00:00,,delivered
615,731,,Servientrega,SER-30789-84860,https://www.servientrega.com/rastreo/SER-30789-84860,2025-10-14 20:00:00,2025-10-24,2025-10-21,1,2025-10-19 20:00:00,,delivered
616,733,,TCC,TCC-81462-66061,https://www.tcc.com.co/rastreo/TCC-81462-66061,2025-08-06 15:00:00,2025-08-12,2025-08-08,1,2025-08-09 15:00:00,,delivered
617,734,,Servientrega,SER-50931-30617,https://www.servientrega.com/rastreo/SER-50931-30617,2025-08-08 03:00:00,2025-08-17,2025-08-16,1,2025-08-16 03:00:00,,delivered
618,735,2167,Deprisa,DEP-12783-71218,https://www.deprisa.com/rastreo/DEP-12783-71218,2025-03-17 05:00:00,2025-03-22,2025-03-18,1,2025-03-20 05:00:00,,delivered
619,736,,Servientrega,SER-26954-77730,https://www.servientrega.com/rastreo/SER-26954-77730,2025-11-24 09:00:00,2025-12-04,2025-11-27,1,2025-11-28 09:00:00,,delivered
620,737,,Servientrega,SER-65139-38322,https://www.servientrega.com/rastreo/SER-65139-38322,2025-12-31 21:00:00,2026-01-10,2026-01-09,2,2026-01-01 21:00:00,Edificio cerrado / sin acceso,delivered
621,738,,Interrapidísimo,INT-74019-94802,https://www.interrapidisimo.com/rastreo/INT-74019-94802,2025-07-10 18:00:00,2025-07-12,2025-07-12,1,2025-07-11 18:00:00,,delivered
622,739,,TCC,TCC-33823-17939,https://www.tcc.com.co/rastreo/TCC-33823-17939,2026-01-11 09:00:00,2026-01-18,2026-01-18,1,2026-01-13 09:00:00,,delivered
623,740,,Envía,ENV-71730-45972,https://www.envia.co/rastreo/ENV-71730-45972,2025-02-08 11:00:00,2025-02-17,2025-02-09,2,2025-02-16 11:00:00,Cliente solicitó reprogramación,delivered
624,741,,Envía,ENV-54181-45672,https://www.envia.co/rastreo/ENV-54181-45672,2025-11-12 00:00:00,2025-11-16,2025-11-18,3,2025-11-14 00:00:00,Zona de difícil acceso,delivered
625,742,2187,TCC,TCC-68273-90217,https://www.tcc.com.co/rastreo/TCC-68273-90217,2025-04-15 23:00:00,2025-04-25,2025-04-27,1,2025-04-24 23:00:00,,delivered
626,743,,TCC,TCC-41993-35478,https://www.tcc.com.co/rastreo/TCC-41993-35478,2025-06-14 04:00:00,2025-06-21,2025-06-17,1,2025-06-16 04:00:00,,delivered
627,744,,TCC,TCC-19546-55672,https://www.tcc.com.co/rastreo/TCC-19546-55672,2025-12-11 02:00:00,2025-12-20,2025-12-16,1,2025-12-13 02:00:00,,delivered
628,745,,Deprisa,DEP-65427-45855,https://www.deprisa.com/rastreo/DEP-65427-45855,2025-06-26 05:00:00,2025-07-04,2025-07-04,1,2025-06-27 05:00:00,,delivered
629,746,,Servientrega,SER-32476-23523,https://www.servientrega.com/rastreo/SER-32476-23523,2025-05-07 02:00:00,2025-05-17,2025-05-09,2,2025-05-14 02:00:00,Cliente solicitó reprogramación,delivered
630,747,,Envía,ENV-92623-20321,https://www.envia.co/rastreo/ENV-92623-20321,2025-11-28 21:00:00,2025-12-07,2025-12-01,1,2025-12-04 21:00:00,,delivered
631,748,,TCC,TCC-20522-62134,https://www.tcc.com.co/rastreo/TCC-20522-62134,2025-10-11 18:00:00,2025-10-21,2025-10-17,1,2025-10-17 18:00:00,,delivered
632,749,,TCC,TCC-15009-52354,https://www.tcc.com.co/rastreo/TCC-15009-52354,2025-09-06 21:00:00,2025-09-11,2025-09-12,3,2025-09-10 21:00:00,No se encontró a nadie en la dirección,delivered
633,750,,Coordinadora,COO-96361-86569,https://www.coordinadora.com/rastreo/COO-96361-86569,2025-09-21 14:00:00,2025-10-01,2025-09-22,1,2025-09-25 14:00:00,,delivered
634,751,,Envía,ENV-85176-12694,https://www.envia.co/rastreo/ENV-85176-12694,2025-04-09 01:00:00,2025-04-16,2025-04-17,1,2025-04-10 01:00:00,,delivered
635,752,,Interrapidísimo,INT-58967-41834,https://www.interrapidisimo.com/rastreo/INT-58967-41834,2025-12-09 21:00:00,2025-12-18,2025-12-15,1,2025-12-18 21:00:00,,delivered
636,753,2228,Deprisa,DEP-23779-22579,https://www.deprisa.com/rastreo/DEP-23779-22579,2025-11-13 07:00:00,2025-11-20,2025-11-20,1,2025-11-19 07:00:00,,delivered
637,754,,Deprisa,DEP-99916-87321,https://www.deprisa.com/rastreo/DEP-99916-87321,2025-12-22 00:00:00,2025-12-29,2025-12-26,2,2025-12-27 00:00:00,Cliente rechazó el paquete,delivered
638,755,,Interrapidísimo,INT-32899-60950,https://www.interrapidisimo.com/rastreo/INT-32899-60950,2025-10-18 04:00:00,2025-10-28,2025-10-26,2,2025-10-25 04:00:00,Zona de difícil acceso,delivered
639,756,2241,TCC,TCC-99739-20987,https://www.tcc.com.co/rastreo/TCC-99739-20987,2026-01-07 02:00:00,2026-01-17,2026-01-17,1,2026-01-17 02:00:00,,delivered
640,758,,Coordinadora,COO-70141-83203,https://www.coordinadora.com/rastreo/COO-70141-83203,2025-07-15 23:00:00,2025-07-24,2025-07-23,2,2025-07-18 23:00:00,No se encontró a nadie en la dirección,delivered
641,759,,Interrapidísimo,INT-74011-87622,https://www.interrapidisimo.com/rastreo/INT-74011-87622,2025-08-29 17:00:00,2025-09-03,2025-09-04,1,2025-09-03 17:00:00,,delivered
642,760,,Deprisa,DEP-49884-86990,https://www.deprisa.com/rastreo/DEP-49884-86990,2025-12-05 07:00:00,2025-12-15,2025-12-17,1,2025-12-12 07:00:00,,delivered
643,761,,Envía,ENV-46762-35874,https://www.envia.co/rastreo/ENV-46762-35874,2025-03-27 17:00:00,2025-04-06,2025-03-29,1,2025-04-04 17:00:00,,delivered
644,762,2255,Coordinadora,COO-95054-36829,https://www.coordinadora.com/rastreo/COO-95054-36829,2025-11-06 11:00:00,2025-11-16,2025-11-10,1,2025-11-08 11:00:00,,delivered
645,763,,Coordinadora,COO-86088-63361,https://www.coordinadora.com/rastreo/COO-86088-63361,2025-04-13 21:00:00,2025-04-23,2025-04-17,1,2025-04-21 21:00:00,,delivered
646,764,,Coordinadora,COO-45098-89353,https://www.coordinadora.com/rastreo/COO-45098-89353,2025-12-07 04:00:00,2025-12-16,2025-12-11,1,2025-12-14 04:00:00,,delivered
647,765,,Envía,ENV-67880-99871,https://www.envia.co/rastreo/ENV-67880-99871,2025-07-24 04:00:00,2025-08-03,2025-07-29,1,2025-07-29 04:00:00,,delivered
648,766,,Deprisa,DEP-67435-74973,https://www.deprisa.com/rastreo/DEP-67435-74973,2025-10-19 07:00:00,2025-10-27,2025-10-27,1,2025-10-26 07:00:00,,delivered
649,767,,Interrapidísimo,INT-84640-38798,https://www.interrapidisimo.com/rastreo/INT-84640-38798,2025-05-30 18:00:00,2025-06-09,2025-06-03,1,2025-06-05 18:00:00,,delivered
650,768,,Envía,ENV-82395-55926,https://www.envia.co/rastreo/ENV-82395-55926,2025-07-12 14:00:00,2025-07-20,2025-07-18,1,2025-07-15 14:00:00,,delivered
651,769,,Interrapidísimo,INT-24733-16840,https://www.interrapidisimo.com/rastreo/INT-24733-16840,2025-05-14 10:00:00,2025-05-24,2025-05-17,1,2025-05-22 10:00:00,,delivered
652,770,,Deprisa,DEP-56872-66393,https://www.deprisa.com/rastreo/DEP-56872-66393,2025-09-12 09:00:00,2025-09-21,2025-09-22,1,2025-09-20 09:00:00,,delivered
653,771,2287,Envía,ENV-65411-86893,https://www.envia.co/rastreo/ENV-65411-86893,2025-10-31 04:00:00,2025-11-04,2025-11-03,1,2025-11-01 04:00:00,,delivered
654,772,,Envía,ENV-96466-70773,https://www.envia.co/rastreo/ENV-96466-70773,2025-08-02 19:00:00,2025-08-12,2025-08-14,1,2025-08-05 19:00:00,,delivered
655,774,,Interrapidísimo,INT-83855-47165,https://www.interrapidisimo.com/rastreo/INT-83855-47165,2025-10-01 20:00:00,2025-10-10,2025-10-12,2,2025-10-07 20:00:00,Horario de entrega no compatible,delivered
656,775,,Deprisa,DEP-22547-46796,https://www.deprisa.com/rastreo/DEP-22547-46796,2025-02-21 00:00:00,2025-03-01,2025-02-22,1,2025-02-24 00:00:00,,returned_to_sender
657,776,,Coordinadora,COO-71398-68786,https://www.coordinadora.com/rastreo/COO-71398-68786,2025-11-14 16:00:00,2025-11-17,2025-11-15,1,2025-11-16 16:00:00,,delivered
658,777,,Envía,ENV-73573-87038,https://www.envia.co/rastreo/ENV-73573-87038,2025-06-03 06:00:00,2025-06-13,2025-06-04,1,2025-06-12 06:00:00,,delivered
659,779,,Servientrega,SER-67366-34374,https://www.servientrega.com/rastreo/SER-67366-34374,2025-11-24 15:00:00,2025-12-01,2025-11-27,1,2025-11-28 15:00:00,,delivered
660,780,,Deprisa,DEP-81242-26814,https://www.deprisa.com/rastreo/DEP-81242-26814,2025-12-10 09:00:00,2025-12-20,2025-12-13,3,2025-12-15 09:00:00,Edificio cerrado / sin acceso,delivered
661,782,,Deprisa,DEP-34662-71156,https://www.deprisa.com/rastreo/DEP-34662-71156,2025-09-27 06:00:00,2025-10-05,2025-10-05,1,2025-10-03 06:00:00,,delivered
662,783,,Envía,ENV-62312-32436,https://www.envia.co/rastreo/ENV-62312-32436,2025-09-07 05:00:00,2025-09-16,2025-09-15,2,2025-09-11 05:00:00,Dirección incorrecta o inexistente,delivered
663,784,,Interrapidísimo,INT-55514-86866,https://www.interrapidisimo.com/rastreo/INT-55514-86866,2025-09-17 08:00:00,2025-09-25,2025-09-25,1,2025-09-25 08:00:00,,delivered
664,785,,Servientrega,SER-41264-50072,https://www.servientrega.com/rastreo/SER-41264-50072,2025-05-06 00:00:00,2025-05-11,2025-05-11,1,2025-05-11 00:00:00,,delivered
665,786,,Servientrega,SER-86257-52185,https://www.servientrega.com/rastreo/SER-86257-52185,2025-03-25 06:00:00,2025-04-04,2025-04-01,1,2025-03-26 06:00:00,,delivered
666,788,,Servientrega,SER-11688-85975,https://www.servientrega.com/rastreo/SER-11688-85975,2026-01-21 18:00:00,2026-01-24,2026-01-22,1,2026-01-23 18:00:00,,delivered
667,789,,Servientrega,SER-62259-79478,https://www.servientrega.com/rastreo/SER-62259-79478,2025-09-21 14:00:00,2025-10-01,2025-09-29,1,2025-10-01 14:00:00,,delivered
668,790,,Envía,ENV-94771-18397,https://www.envia.co/rastreo/ENV-94771-18397,2025-10-14 22:00:00,2025-10-21,2025-10-17,1,2025-10-18 22:00:00,,delivered
669,791,,Coordinadora,COO-58921-70319,https://www.coordinadora.com/rastreo/COO-58921-70319,2025-05-31 01:00:00,2025-06-10,2025-06-04,1,2025-06-08 01:00:00,,delivered
670,792,,Interrapidísimo,INT-24988-61015,https://www.interrapidisimo.com/rastreo/INT-24988-61015,2025-10-26 02:00:00,2025-11-02,2025-10-28,1,2025-11-01 02:00:00,,delivered
671,793,,TCC,TCC-22915-50409,https://www.tcc.com.co/rastreo/TCC-22915-50409,2026-01-15 11:00:00,2026-01-25,2026-01-18,2,2026-01-25 11:00:00,Horario de entrega no compatible,delivered
672,794,,Envía,ENV-76349-81944,https://www.envia.co/rastreo/ENV-76349-81944,2025-09-10 19:00:00,2025-09-19,2025-09-13,1,2025-09-19 19:00:00,,delivered
673,795,,Envía,ENV-80347-92116,https://www.envia.co/rastreo/ENV-80347-92116,2025-09-09 15:00:00,2025-09-11,2025-09-10,1,2025-09-10 15:00:00,,delivered
674,798,,Deprisa,DEP-18567-40776,https://www.deprisa.com/rastreo/DEP-18567-40776,2025-03-13 02:00:00,2025-03-18,2025-03-20,2,2025-03-18 02:00:00,Dirección incorrecta o inexistente,returned_to_sender
675,799,,TCC,TCC-10415-19920,https://www.tcc.com.co/rastreo/TCC-10415-19920,2025-06-12 18:00:00,2025-06-22,2025-06-21,2,2025-06-16 18:00:00,Cliente solicitó reprogramación,delivered
676,800,2373,TCC,TCC-86377-95908,https://www.tcc.com.co/rastreo/TCC-86377-95908,2025-05-02 04:00:00,2025-05-10,2025-05-05,1,2025-05-08 04:00:00,,delivered
677,801,,Interrapidísimo,INT-59720-49112,https://www.interrapidisimo.com/rastreo/INT-59720-49112,2025-11-07 23:00:00,2025-11-14,2025-11-10,1,2025-11-14 23:00:00,,delivered
678,802,,Envía,ENV-34147-46558,https://www.envia.co/rastreo/ENV-34147-46558,2025-04-11 04:00:00,2025-04-21,2025-04-13,1,2025-04-21 04:00:00,,delivered
679,803,,Interrapidísimo,INT-81654-16472,https://www.interrapidisimo.com/rastreo/INT-81654-16472,2025-08-23 00:00:00,2025-08-28,2025-08-30,1,2025-08-27 00:00:00,,delivered
680,804,,Interrapidísimo,INT-35772-96792,https://www.interrapidisimo.com/rastreo/INT-35772-96792,2025-05-23 13:00:00,2025-06-02,2025-06-04,1,2025-05-30 13:00:00,,delivered
681,805,,Servientrega,SER-20759-69775,https://www.servientrega.com/rastreo/SER-20759-69775,2026-01-20 12:00:00,2026-01-30,2026-01-29,2,2026-01-22 12:00:00,No se encontró a nadie en la dirección,delivered
682,806,,Servientrega,SER-77589-21224,https://www.servientrega.com/rastreo/SER-77589-21224,2025-03-15 21:00:00,2025-03-19,2025-03-17,1,2025-03-19 21:00:00,,delivered
683,807,,Deprisa,DEP-90244-85320,https://www.deprisa.com/rastreo/DEP-90244-85320,2025-07-25 11:00:00,2025-07-29,2025-07-31,1,2025-07-29 11:00:00,,delivered
684,808,,TCC,TCC-28212-56741,https://www.tcc.com.co/rastreo/TCC-28212-56741,2025-12-08 13:00:00,2025-12-18,2025-12-10,2,2025-12-10 13:00:00,Edificio cerrado / sin acceso,delivered
685,809,,Interrapidísimo,INT-84494-79313,https://www.interrapidisimo.com/rastreo/INT-84494-79313,2025-05-06 23:00:00,2025-05-15,2025-05-12,3,2025-05-12 23:00:00,Cliente solicitó reprogramación,delivered
686,810,,Envía,ENV-36246-33329,https://www.envia.co/rastreo/ENV-36246-33329,2025-09-26 21:00:00,2025-10-04,2025-09-28,1,2025-10-02 21:00:00,,delivered
687,811,,TCC,TCC-30277-80171,https://www.tcc.com.co/rastreo/TCC-30277-80171,2025-09-30 12:00:00,2025-10-06,2025-10-04,1,2025-10-04 12:00:00,,delivered
688,812,,Coordinadora,COO-18526-69758,https://www.coordinadora.com/rastreo/COO-18526-69758,2025-07-15 23:00:00,2025-07-25,2025-07-25,2,2025-07-25 23:00:00,Horario de entrega no compatible,delivered
689,813,,Deprisa,DEP-54309-49802,https://www.deprisa.com/rastreo/DEP-54309-49802,2025-09-15 20:00:00,2025-09-25,2025-09-21,1,2025-09-24 20:00:00,,returned_to_sender
690,814,,Deprisa,DEP-96567-69589,https://www.deprisa.com/rastreo/DEP-96567-69589,2025-12-27 05:00:00,2025-12-31,2026-01-02,2,2025-12-30 05:00:00,Zona de difícil acceso,delivered
691,815,,Interrapidísimo,INT-19798-92633,https://www.interrapidisimo.com/rastreo/INT-19798-92633,2025-10-12 12:00:00,2025-10-22,2025-10-13,1,2025-10-21 12:00:00,,delivered
692,816,,Servientrega,SER-77853-42899,https://www.servientrega.com/rastreo/SER-77853-42899,2025-06-12 10:00:00,2025-06-20,2025-06-20,2,2025-06-17 10:00:00,Edificio cerrado / sin acceso,delivered
693,818,,Coordinadora,COO-54615-85555,https://www.coordinadora.com/rastreo/COO-54615-85555,2025-12-10 23:00:00,2025-12-18,2025-12-18,1,2025-12-13 23:00:00,,delivered
694,819,,Deprisa,DEP-13408-45912,https://www.deprisa.com/rastreo/DEP-13408-45912,2025-03-21 03:00:00,2025-03-30,2025-04-01,1,2025-03-22 03:00:00,,returned_to_sender
695,820,2429,Deprisa,DEP-28636-50296,https://www.deprisa.com/rastreo/DEP-28636-50296,2026-01-25 13:00:00,2026-02-01,2026-01-26,2,2026-02-01 13:00:00,Edificio cerrado / sin acceso,delivered
696,821,,Deprisa,DEP-21120-28888,https://www.deprisa.com/rastreo/DEP-21120-28888,2025-10-16 19:00:00,2025-10-21,2025-10-21,3,2025-10-17 19:00:00,Cliente solicitó reprogramación,delivered
697,822,2434,Deprisa,DEP-41096-67249,https://www.deprisa.com/rastreo/DEP-41096-67249,2025-07-17 14:00:00,2025-07-25,2025-07-23,1,2025-07-19 14:00:00,,delivered
698,823,,Interrapidísimo,INT-75046-36787,https://www.interrapidisimo.com/rastreo/INT-75046-36787,2025-07-20 08:00:00,2025-07-27,2025-07-27,1,2025-07-22 08:00:00,,delivered
699,824,,Servientrega,SER-88029-82819,https://www.servientrega.com/rastreo/SER-88029-82819,2025-07-03 01:00:00,2025-07-10,2025-07-08,1,2025-07-08 01:00:00,,delivered
700,825,2442,Interrapidísimo,INT-38295-72182,https://www.interrapidisimo.com/rastreo/INT-38295-72182,2025-08-08 17:00:00,2025-08-17,2025-08-17,1,2025-08-15 17:00:00,,delivered
701,826,,Interrapidísimo,INT-20097-39137,https://www.interrapidisimo.com/rastreo/INT-20097-39137,2025-06-15 16:00:00,2025-06-21,2025-06-19,1,2025-06-17 16:00:00,,delivered
702,827,,Coordinadora,COO-82201-82340,https://www.coordinadora.com/rastreo/COO-82201-82340,2025-11-21 10:00:00,2025-11-29,2025-11-28,1,2025-11-25 10:00:00,,delivered
703,828,,Servientrega,SER-92122-74735,https://www.servientrega.com/rastreo/SER-92122-74735,2025-10-26 06:00:00,2025-11-03,2025-10-31,3,2025-10-29 06:00:00,Cliente rechazó el paquete,delivered
704,829,,TCC,TCC-47521-90996,https://www.tcc.com.co/rastreo/TCC-47521-90996,2026-01-28 09:00:00,2026-02-05,2026-02-07,1,2026-01-31 09:00:00,,delivered
705,830,,Servientrega,SER-48888-21572,https://www.servientrega.com/rastreo/SER-48888-21572,2025-07-05 05:00:00,2025-07-12,2025-07-10,1,2025-07-12 05:00:00,,delivered
706,831,,TCC,TCC-96113-79889,https://www.tcc.com.co/rastreo/TCC-96113-79889,2025-04-26 19:00:00,2025-05-06,2025-05-02,1,2025-04-27 19:00:00,,delivered
707,832,,Coordinadora,COO-83468-42556,https://www.coordinadora.com/rastreo/COO-83468-42556,2025-12-08 21:00:00,2025-12-16,2025-12-12,1,2025-12-14 21:00:00,,delivered
708,833,,Servientrega,SER-92193-15665,https://www.servientrega.com/rastreo/SER-92193-15665,2026-01-26 05:00:00,2026-02-05,2026-02-05,1,2026-02-05 05:00:00,,delivered
709,834,,Envía,ENV-34158-94547,https://www.envia.co/rastreo/ENV-34158-94547,2025-03-10 11:00:00,2025-03-18,2025-03-14,1,2025-03-15 11:00:00,,delivered
710,835,,Envía,ENV-54219-61673,https://www.envia.co/rastreo/ENV-54219-61673,2025-11-20 21:00:00,2025-11-29,2025-11-25,3,2025-11-23 21:00:00,Edificio cerrado / sin acceso,delivered
711,836,,Deprisa,DEP-10036-70887,https://www.deprisa.com/rastreo/DEP-10036-70887,2025-09-22 19:00:00,2025-09-25,2025-09-23,1,2025-09-25 19:00:00,,delivered
712,837,,Coordinadora,COO-71196-18649,https://www.coordinadora.com/rastreo/COO-71196-18649,2025-03-25 10:00:00,2025-03-30,2025-04-01,1,2025-03-28 10:00:00,,delivered
713,839,2488,Envía,ENV-14189-92102,https://www.envia.co/rastreo/ENV-14189-92102,2025-05-15 11:00:00,2025-05-23,2025-05-24,1,2025-05-20 11:00:00,,delivered
