item_id,order_id,product_id,qty,unit_price,warranty_expires_at,return_deadline,item_status
2034,688,5009,3,193246.00,2026-07-18,2025-09-16,active
2035,688,5012,3,1932806.00,2026-07-18,2025-09-16,active
2036,688,5087,1,223755.00,2027-07-18,2025-09-16,active
2037,688,5096,2,694900.00,2026-07-18,2025-09-16,active
2038,689,5047,2,98913.00,2026-05-08,2025-07-07,active
2039,690,5098,1,235159.00,2026-07-20,,returned
2040,690,5156,1,122240.00,2026-07-20,,active
2041,690,5109,3,234582.00,2028-01-20,2026-02-19,active
2042,691,5191,1,535679.00,2026-05-04,,active
2043,691,5185,1,1300446.00,2025-11-04,2025-06-03,active
2044,691,5137,3,142277.00,2027-05-04,2025-06-03,active
2045,691,5140,3,321076.00,2026-05-04,,active
2046,692,5184,2,1928598.00,2026-12-16,2026-01-15,active
2047,692,5009,1,193246.00,2026-12-16,2026-02-14,active
2048,693,5086,1,396898.00,2025-10-10,2025-05-10,active
2049,693,5056,2,5518992.00,2025-10-10,2025-06-09,active
2050,694,5150,3,995758.00,2026-03-03,2025-10-03,active
2051,694,5148,3,382097.00,2026-03-03,2025-11-02,active
2052,695,5132,2,359991.00,2026-07-13,,active
2053,696,5085,3,290310.00,2027-05-22,,active
2054,696,5169,3,1481280.00,2026-11-22,,active
2055,697,5082,2,125020.00,2027-07-28,,replaced
2056,697,5117,2,1113095.00,2028-07-28,2025-08-27,returned
2057,697,5110,1,449762.00,2027-07-28,2025-08-27,active
2058,697,5134,1,780615.00,2028-07-28,2025-08-27,active
2059,697,5074,3,1919976.00,2028-07-28,2025-09-26,active
2060,698,5171,3,6516599.00,2026-11-21,2026-01-20,active
2061,698,5154,2,429259.00,2027-05-21,2025-12-21,active
2062,699,5150,1,995758.00,2026-02-10,2025-09-09,active
2063,699,5055,2,462117.00,2026-02-10,2025-10-09,active
2064,699,5034,3,1942393.00,2028-08-10,2025-10-09,active
2065,699,5008,1,2902810.00,2026-08-10,2025-10-09,active
2066,700,5076,3,909188.00,,,active
2067,700,5134,3,780615.00,,,active
2068,700,5010,3,1799134.00,,,active
2069,700,5037,1,188969.00,,,active
2070,700,5069,2,1609377.00,,,active
2071,701,5156,1,122240.00,2026-04-23,,active
2072,701,5012,2,1932806.00,2026-10-23,2025-12-22,active
2073,701,5054,1,281456.00,2026-10-23,2025-11-22,active
2074,701,5042,1,408178.00,2026-04-23,2025-11-22,active
2075,701,5133,1,583086.00,2026-04-23,2025-12-22,replaced
2076,702,5181,1,386933.00,2026-02-28,2025-10-28,active
2077,703,5048,1,5504.00,2028-09-04,2025-11-03,active
2078,703,5172,2,1113668.00,2026-03-04,,active
2079,703,5080,1,236237.00,2026-09-04,2025-11-03,active
2080,703,5137,2,142277.00,2027-09-04,2025-10-04,active
2081,704,5198,2,1300819.00,2026-10-30,2025-12-29,active
2082,705,5152,1,404955.00,2026-06-06,,active
2083,706,5157,3,123811.00,2026-02-23,2025-09-22,returned
2084,706,5059,2,1525647.00,2027-08-23,2025-10-22,returned
2085,706,5061,3,6481556.00,2027-08-23,2025-09-22,returned
2086,706,5055,1,462117.00,2026-02-23,2025-10-22,returned
2087,706,5112,1,2892741.00,2026-02-23,2025-10-22,replaced
2088,707,5192,2,175222.00,,,active
2089,707,5181,2,386933.00,,,active
2090,707,5072,1,934784.00,,,active
2091,707,5194,1,910549.00,,,active
2092,707,5033,3,1302240.00,,,active
2093,708,5004,1,1479197.00,2028-09-08,2025-11-07,active
2094,708,5200,2,846106.00,2027-09-08,,active
2095,709,5159,2,635640.00,2027-02-27,2025-03-29,active
2096,709,5103,3,10598.00,2026-08-27,2025-04-28,active
2097,709,5073,3,721104.00,2026-02-27,2025-04-28,active
2098,709,5036,2,143242.00,2025-08-27,,active
2099,709,5197,2,236350.00,2026-08-27,2025-03-29,active
2100,710,5015,3,283020.00,2028-07-30,2025-08-29,active
2101,710,5037,3,188969.00,2026-07-30,,active
2102,711,5157,2,123811.00,2026-06-02,2026-01-01,active
2103,712,5018,3,693765.00,2026-01-03,2025-08-02,active
2104,712,5021,2,947736.00,2026-01-03,2025-08-02,refunded
2105,712,5064,3,221542.00,2027-07-03,2025-08-02,active
2106,712,5116,2,6509135.00,2027-01-03,2025-08-02,active
2107,712,5154,1,429259.00,2027-01-03,2025-08-02,active
2108,713,5063,3,2912038.00,2026-03-18,2025-04-17,active
2109,713,5033,1,1302240.00,2026-03-18,2025-04-17,active
2110,713,5079,1,834218.00,2028-03-18,2025-05-17,active
2111,714,5175,3,1821611.00,2027-01-13,,active
2112,714,5082,2,125020.00,2027-07-13,,active
2113,715,5110,2,449762.00,2027-03-10,2025-04-09,active
2114,716,5052,3,170294.00,2027-04-17,2025-12-16,active
2115,716,5152,1,404955.00,2026-10-17,,active
2116,717,5068,2,716823.00,2027-10-09,2025-11-08,active
2117,718,5090,1,846449.00,,,active
2118,718,5035,2,831755.00,,,active
2119,718,5064,2,221542.00,,,active
2120,718,5119,2,185159.00,,,active
2121,718,5027,2,135104.00,,,active
2122,719,5186,3,892248.00,2025-11-08,2025-06-07,active
2123,719,5049,1,666254.00,2026-11-08,2025-07-07,active
2124,720,5111,3,5547319.00,,,active
2125,721,5171,3,6516599.00,,,active
2126,721,5001,3,5529831.00,,,active
2127,721,5028,1,331744.00,,,active
2128,721,5144,3,1926066.00,,,active
2129,722,5182,3,886876.00,2027-04-14,2025-11-13,active
2130,722,5076,2,909188.00,2027-04-14,2025-12-13,active
2131,722,5070,1,314573.00,2027-10-14,,active
2132,722,5176,3,2536646.00,2027-10-14,2025-12-13,active
2133,723,5022,2,381336.00,2028-05-13,2025-06-12,active
2134,723,5055,3,462117.00,2025-11-13,2025-07-12,active
2135,723,5010,1,1799134.00,2027-05-13,2025-06-12,active
2136,723,5028,2,331744.00,2025-11-13,,returned
2137,724,5038,2,439435.00,2028-09-07,2025-11-06,active
2138,724,5077,1,367770.00,2026-09-07,2025-10-07,active
2139,724,5187,1,361647.00,2028-09-07,2025-11-06,active
2140,725,5074,2,1919976.00,2029-01-05,2026-03-06,active
2141,725,5193,1,335487.00,2027-01-05,,active
2142,726,5032,1,231180.00,,,active
2143,726,5043,2,278397.00,,,active
2144,726,5128,3,741215.00,,,active
2145,726,5051,3,948889.00,,,active
2146,726,5078,1,605630.00,,,active
2147,727,5031,3,425567.00,2026-12-26,,active
2148,727,5153,2,293443.00,2026-06-26,,returned
2149,727,5112,2,2892741.00,2025-12-26,2025-08-25,returned
2150,727,5077,2,367770.00,2026-06-26,2025-07-26,active
2151,728,5197,3,236350.00,2027-03-06,2025-10-06,active
2152,729,5023,2,597469.00,2028-04-21,2025-05-21,active
2153,729,5078,1,605630.00,2026-10-21,2025-06-20,active
2154,730,5098,1,235159.00,2026-05-18,,active
2155,730,5042,1,408178.00,2026-05-18,2025-12-18,active
2156,731,5035,3,831755.00,2028-10-21,2025-11-20,active
2157,732,5010,1,1799134.00,,,active
2158,732,5035,2,831755.00,,,active
2159,733,5156,1,122240.00,2026-02-08,,active
2160,733,5111,2,5547319.00,2027-08-08,,active
2161,733,5148,3,382097.00,2026-02-08,2025-10-07,active
2162,733,5079,1,834218.00,2028-08-08,2025-10-07,active
2163,734,5040,1,1047504.00,2026-02-16,2025-09-15,active
2164,734,5044,1,441347.00,2028-08-16,2025-09-15,refunded
2165,734,5122,1,1891359.00,2026-08-16,2025-09-15,active
2166,734,5067,3,1917652.00,2028-08-16,,active
2167,735,5004,3,1479197.00,2028-03-18,2025-05-17,active
2168,735,5198,3,1300819.00,2026-03-18,2025-05-17,active
2169,735,5006,1,6481727.00,2027-03-18,2025-05-17,active
2170,735,5111,2,5547319.00,2027-03-18,,active
2171,736,5162,1,193787.00,2026-11-27,2026-01-26,active
2172,736,5033,1,1302240.00,2026-11-27,2025-12-27,active
2173,736,5097,2,379457.00,2026-05-27,,active
2174,736,5007,1,1088354.00,2027-05-27,2026-01-26,returned
2175,736,5173,3,2890359.00,2026-05-27,,active
2176,737,5004,1,1479197.00,2029-01-09,2026-03-10,active
2177,737,5098,2,235159.00,2026-07-09,,active
2178,737,5060,1,2204111.00,2028-01-09,2026-02-08,active
2179,737,5108,2,93371.00,2027-07-09,2026-02-08,returned
2180,738,5128,3,741215.00,2027-01-12,2025-09-10,active
2181,739,5178,2,734293.00,2027-01-18,2026-02-17,active
2182,740,5131,3,898570.00,2028-02-09,2025-03-11,active
2183,740,5199,1,1886371.00,2025-08-09,2025-03-11,active
2184,740,5039,1,2042213.00,2028-02-09,2025-03-11,active
2185,740,5041,2,682706.00,2026-02-09,,active
2186,741,5089,2,1890139.00,2028-11-18,,active
2187,742,5073,1,721104.00,2026-04-27,2025-06-26,active
2188,742,5022,3,381336.00,2028-04-27,2025-05-27,active
2189,742,5049,2,666254.00,2026-10-27,2025-06-26,active
2190,742,5181,1,386933.00,2025-10-27,2025-06-26,active
2191,742,5036,3,143242.00,2025-10-27,,active
2192,743,5086,2,396898.00,2025-12-17,2025-07-17,active
2193,743,5083,2,392259.00,2026-12-17,2025-08-16,active
2194,743,5126,2,357192.00,2025-12-17,,active
2195,743,5163,2,122885.00,2026-12-17,,active
2196,743,5149,2,1996121.00,2028-06-17,,active
2197,744,5087,2,223755.00,2027-12-16,2026-02-14,active
2198,744,5120,3,1814519.00,2027-12-16,2026-02-14,active
2199,744,5011,1,2527350.00,2027-12-16,2026-01-15,active
2200,744,5194,3,910549.00,2026-06-16,,active
2201,744,5138,1,337965.00,2026-06-16,2026-01-15,active
2202,745,5168,2,5325990.00,2027-01-04,,refunded
2203,745,5068,1,716823.00,2027-07-04,2025-08-03,active
2204,746,5026,3,582248.00,2025-11-09,,active
2205,746,5035,2,831755.00,2028-05-09,2025-06-08,active
2206,747,5070,3,314573.00,2027-12-01,,active
2207,747,5041,1,682706.00,2026-12-01,,active
2208,747,5058,2,5285192.00,2026-06-01,,active
2209,748,5111,1,5547319.00,2027-10-17,,active
2210,748,5036,2,143242.00,2026-04-17,,active
2211,748,5079,1,834218.00,2028-10-17,2025-12-16,active
2212,748,5038,2,439435.00,2028-10-17,2025-12-16,active
2213,749,5023,2,597469.00,2028-09-12,2025-10-12,returned
2214,749,5108,1,93371.00,2027-03-12,2025-10-12,active
2215,749,5127,3,919575.00,2028-09-12,2025-11-11,active
2216,750,5092,1,175729.00,2028-09-22,2025-10-22,active
2217,750,5111,2,5547319.00,2027-09-22,,active
2218,750,5119,3,185159.00,2026-09-22,2025-10-22,returned
2219,751,5059,1,1525647.00,2027-04-17,2025-06-16,active
2220,751,5158,1,49150.00,2028-04-17,2025-06-16,active
2221,751,5161,3,927415.00,2025-10-17,,active
2222,751,5178,3,734293.00,2026-04-17,2025-05-17,active
2223,752,5117,3,1113095.00,2028-12-15,2026-01-14,active
2224,752,5101,2,138813.00,2026-06-15,,active
2225,752,5108,2,93371.00,2027-06-15,2026-01-14,active
2226,752,5076,1,909188.00,2027-06-15,2026-02-13,active
2227,752,5097,2,379457.00,2026-06-15,,replaced
2228,753,5076,3,909188.00,2027-05-20,2026-01-19,active
2229,753,5059,1,1525647.00,2027-11-20,2026-01-19,active
2230,753,5070,2,314573.00,2027-11-20,,active
2231,753,5161,2,927415.00,2026-05-20,,active
2232,753,5145,3,793475.00,2027-11-20,,active
2233,754,5200,2,846106.00,2027-12-26,,active
2234,754,5049,1,666254.00,2027-06-26,2026-02-24,active
2235,754,5098,2,235159.00,2026-06-26,,active
2236,754,5044,1,441347.00,2028-12-26,2026-01-25,active
2237,755,5137,1,142277.00,2027-10-26,2025-11-25,active
2238,755,5062,1,1105744.00,2026-10-26,2025-11-25,active
2239,755,5007,2,1088354.00,2027-04-26,2025-12-25,active
2240,755,5192,1,175222.00,2026-04-26,,active
2241,756,5053,2,84501.00,2029-01-17,2026-02-16,active
2242,756,5073,1,721104.00,2027-01-17,2026-03-18,active
2243,756,5131,1,898570.00,2029-01-17,2026-02-16,active
2244,757,5072,1,934784.00,,,active
2245,757,5175,3,1821611.00,,,active
2246,758,5026,2,582248.00,2026-01-23,,active
2247,758,5140,1,321076.00,2026-07-23,,active
2248,759,5099,2,477977.00,2027-09-04,2025-10-04,refunded
2249,759,5114,1,1507048.00,2026-09-04,2025-11-03,active
2250,760,5173,1,2890359.00,2026-06-17,,active
2251,761,5172,3,1113668.00,2025-09-29,,active
2252,761,5142,3,202937.00,2027-03-29,,active
2253,761,5061,2,6481556.00,2027-03-29,2025-04-28,returned
2254,761,5186,2,892248.00,2025-09-29,2025-04-28,active
2255,762,5147,2,185633.00,2027-05-10,2025-12-10,active
2256,762,5032,1,231180.00,2027-11-10,2026-01-09,active
2257,763,5173,2,2890359.00,2025-10-17,,returned
2258,763,5041,3,682706.00,2026-04-17,,active
2259,763,5077,1,367770.00,2026-04-17,2025-05-17,returned
2260,763,5072,2,934784.00,2026-04-17,2025-06-16,active
2261,763,5112,2,2892741.00,2025-10-17,2025-06-16,active
2262,764,5085,2,290310.00,2027-12-11,,active
2263,764,5043,2,278397.00,2026-12-11,2026-02-09,active
2264,764,5083,2,392259.00,2027-06-11,2026-02-09,active
2265,764,5032,2,231180.00,2027-12-11,2026-02-09,active
2266,765,5097,3,379457.00,2026-01-29,,active
2267,765,5092,3,175729.00,2028-07-29,2025-08-28,active
2268,765,5023,1,597469.00,2028-07-29,2025-08-28,active
2269,766,5150,2,995758.00,2026-04-27,2025-11-26,active
2270,766,5080,1,236237.00,2026-10-27,2025-12-26,replaced
2271,766,5058,1,5285192.00,2026-04-27,,active
2272,766,5051,1,948889.00,2028-10-27,2025-12-26,active
2273,767,5077,1,367770.00,2026-06-03,2025-07-03,active
2274,767,5060,3,2204111.00,2027-06-03,2025-07-03,active
2275,767,5106,3,886910.00,2028-06-03,2025-07-03,replaced
2276,768,5129,1,1918131.00,2028-07-18,2025-08-17,active
2277,768,5055,1,462117.00,2026-01-18,2025-09-16,active
2278,768,5131,3,898570.00,2028-07-18,2025-08-17,active
2279,769,5036,3,143242.00,2025-11-17,,active
2280,769,5084,3,941700.00,2025-11-17,2025-07-16,active
2281,769,5074,2,1919976.00,2028-05-17,2025-07-16,active
2282,770,5122,3,1891359.00,2026-09-22,2025-10-22,active
2283,770,5165,1,447081.00,2026-09-22,2025-11-21,active
2284,770,5067,1,1917652.00,2028-09-22,,active
2285,770,5133,2,583086.00,2026-03-22,2025-11-21,active
2286,770,5050,2,410789.00,2028-09-22,,active
2287,771,5089,3,1890139.00,2028-11-03,,returned
2288,771,5006,2,6481727.00,2027-11-03,2026-01-02,active
2289,772,5187,2,361647.00,2028-08-14,2025-10-13,active
2290,772,5010,2,1799134.00,2027-08-14,2025-09-13,active
2291,772,5154,1,429259.00,2027-02-14,2025-09-13,active
2292,772,5076,1,909188.00,2027-02-14,2025-10-13,active
2293,773,5171,1,6516599.00,,,active
2294,773,5172,3,1113668.00,,,active
2295,773,5160,2,391685.00,,,active
2296,774,5048,3,5504.00,2028-10-12,2025-12-11,active
2297,775,5090,3,846449.00,2026-08-22,2025-03-24,returned
2298,775,5058,3,5285192.00,2025-08-22,,refunded
2299,775,5062,3,1105744.00,2026-02-22,2025-03-24,refunded
2300,775,5013,2,711029.00,2028-02-22,2025-03-24,refunded
2301,776,5182,3,886876.00,2027-05-15,2025-12-15,active
2302,776,5096,2,694900.00,2026-11-15,2026-01-14,active
2303,777,5193,2,335487.00,2026-06-04,,active
2304,777,5061,3,6481556.00,2027-06-04,2025-07-04,active
2305,777,5128,1,741215.00,2026-12-04,2025-08-03,active
2306,777,5068,3,716823.00,2027-06-04,2025-07-04,active
2307,778,5108,2,93371.00,,,active
2308,779,5038,2,439435.00,2028-11-27,2026-01-26,active
2309,779,5190,1,217636.00,2026-05-27,,active
2310,780,5083,3,392259.00,2027-06-13,2026-02-11,active
2311,780,5152,2,404955.00,2026-12-13,,active
2312,780,5084,1,941700.00,2026-06-13,2026-02-11,active
2313,780,5096,1,694900.00,2026-12-13,2026-02-11,active
2314,781,5089,1,1890139.00,,,active
2315,781,5099,2,477977.00,,,active
2316,781,5052,2,170294.00,,,active
2317,781,5013,2,711029.00,,,active
2318,781,5175,2,1821611.00,,,active
2319,782,5186,2,892248.00,2026-04-05,2025-11-04,active
2320,782,5020,3,1319054.00,2026-04-05,2025-12-04,active
2321,782,5047,3,98913.00,2026-10-05,2025-12-04,active
2322,783,5032,1,231180.00,2027-09-15,2025-11-14,active
2323,783,5199,3,1886371.00,2026-03-15,2025-10-15,active
2324,783,5150,1,995758.00,2026-03-15,2025-10-15,active
2325,783,5137,3,142277.00,2027-09-15,2025-10-15,active
2326,784,5089,3,1890139.00,2028-09-25,,active
2327,784,5009,1,193246.00,2026-09-25,2025-11-24,active
2328,784,5038,1,439435.00,2028-09-25,2025-11-24,active
2329,784,5174,2,185396.00,2026-09-25,2025-11-24,active
2330,784,5149,1,1996121.00,2028-09-25,,active
2331,785,5184,3,1928598.00,2026-05-11,2025-06-10,active
2332,786,5198,1,1300819.00,2026-04-01,2025-05-31,active
2333,786,5021,3,947736.00,2025-10-01,2025-05-01,active
2334,786,5132,1,359991.00,2025-10-01,,refunded
2335,786,5052,1,170294.00,2026-10-01,2025-05-31,active
2336,787,5190,3,217636.00,,,active
2337,787,5148,1,382097.00,,,active
2338,787,5013,3,711029.00,,,active
2339,788,5191,2,535679.00,2027-01-22,,active
2340,789,5057,3,2892891.00,2026-09-29,2025-11-28,active
2341,789,5038,3,439435.00,2028-09-29,2025-11-28,active
2342,789,5146,2,166425.00,2026-03-29,,active
2343,789,5124,2,1613336.00,2026-09-29,2025-10-29,active
2344,790,5169,1,1481280.00,2027-04-17,,active
2345,790,5138,2,337965.00,2026-04-17,2025-11-16,active
2346,791,5055,1,462117.00,2025-12-04,2025-08-03,active
2347,791,5092,3,175729.00,2028-06-04,2025-07-04,active
2348,791,5136,2,534407.00,2025-12-04,,active
2349,792,5058,2,5285192.00,2026-04-28,,active
2350,793,5016,1,358419.00,2026-07-18,,active
2351,793,5050,3,410789.00,2029-01-18,,active
2352,793,5020,1,1319054.00,2026-07-18,2026-03-19,active
2353,794,5048,1,5504.00,2028-09-13,2025-11-12,active
2354,794,5020,1,1319054.00,2026-03-13,2025-11-12,active
2355,794,5182,1,886876.00,2027-03-13,2025-10-13,active
2356,794,5006,1,6481727.00,2027-09-13,2025-11-12,active
2357,794,5129,3,1918131.00,2028-09-13,2025-10-13,active
2358,795,5100,1,80735.00,2028-09-10,,active
2359,796,5004,3,1479197.00,,,active
2360,796,5171,1,6516599.00,,,active
2361,796,5147,3,185633.00,,,active
2362,797,5009,1,193246.00,,,active
2363,797,5109,3,234582.00,,,active
2364,797,5105,1,389337.00,,,active
2365,797,5042,3,408178.00,,,active
2366,797,5030,2,275083.00,,,active
2367,798,5024,2,784960.00,2026-03-20,,active
2368,799,5155,2,91862.00,2028-06-21,2025-07-21,active
2369,799,5086,3,396898.00,2025-12-21,2025-07-21,active
2370,799,5047,2,98913.00,2026-06-21,2025-08-20,returned
2371,799,5184,2,1928598.00,2026-06-21,2025-07-21,active
2372,799,5007,3,1088354.00,2026-12-21,2025-08-20,active
2373,800,5109,3,234582.00,2027-05-05,2025-06-04,active
2374,800,5029,1,900141.00,2025-11-05,,active
2375,800,5134,1,780615.00,2028-05-05,2025-06-04,active
2376,801,5200,2,846106.00,2027-11-10,,active
2377,801,5030,2,275083.00,2028-11-10,2025-12-10,returned
2378,801,5124,2,1613336.00,2026-11-10,2025-12-10,active
2379,802,5140,1,321076.00,2026-04-13,,active
2380,802,5077,2,367770.00,2026-04-13,2025-05-13,active
2381,803,5154,1,429259.00,2027-02-28,2025-09-29,active
2382,804,5170,3,2193048.00,2028-06-04,,active
2383,804,5187,1,361647.00,2028-06-04,2025-08-03,active
2384,804,5033,1,1302240.00,2026-06-04,2025-07-04,active
2385,805,5186,1,892248.00,2026-07-29,2026-02-28,active
2386,805,5174,1,185396.00,2027-01-29,2026-03-30,active
2387,805,5005,1,2181427.00,2027-01-29,2026-02-28,active
2388,805,5073,1,721104.00,2027-01-29,2026-03-30,active
2389,806,5046,2,71945.00,2027-03-17,2025-05-16,active
2390,807,5081,1,591287.00,2028-07-31,,active
2391,807,5127,1,919575.00,2028-07-31,2025-09-29,active
2392,807,5156,1,122240.00,2026-01-31,,active
2393,807,5039,1,2042213.00,2028-07-31,2025-08-30,returned
2394,808,5187,2,361647.00,2028-12-10,2026-02-08,active
2395,808,5166,3,5546284.00,2028-12-10,,returned
2396,808,5003,2,5321008.00,2026-12-10,,active
2397,808,5146,3,166425.00,2026-06-10,,active
2398,808,5055,2,462117.00,2026-06-10,2026-02-08,active
2399,809,5048,2,5504.00,2028-05-12,2025-07-11,active
2400,810,5191,2,535679.00,2026-09-28,,active
2401,810,5064,3,221542.00,2027-09-28,2025-10-28,active
2402,811,5148,2,382097.00,2026-04-04,2025-12-03,active
2403,812,5106,1,886910.00,2028-07-25,2025-08-24,active
2404,812,5031,2,425567.00,2027-01-25,,active
2405,812,5149,1,1996121.00,2028-07-25,,active
2406,812,5101,2,138813.00,2026-01-25,,active
2407,812,5086,1,396898.00,2026-01-25,2025-08-24,active
2408,813,5142,1,202937.00,2027-09-21,,active
2409,813,5034,2,1942393.00,2028-09-21,2025-11-20,returned
2410,813,5165,1,447081.00,2026-09-21,2025-11-20,active
2411,813,5125,2,286557.00,2026-03-21,2025-11-20,replaced
2412,813,5019,1,1880105.00,2026-09-21,2025-10-21,replaced
2413,814,5100,1,80735.00,2029-01-02,,active
2414,814,5010,3,1799134.00,2028-01-02,2026-02-01,active
2415,815,5196,2,416341.00,2027-04-13,2025-12-12,active
2416,815,5029,1,900141.00,2026-04-13,,active
2417,816,5057,1,2892891.00,2026-06-20,2025-08-19,active
2418,816,5144,1,1926066.00,2025-12-20,2025-08-19,active
2419,816,5132,2,359991.00,2025-12-20,,active
2420,816,5175,3,1821611.00,2026-12-20,,replaced
2421,817,5190,1,217636.00,,,active
2422,817,5134,3,780615.00,,,active
2423,817,5005,3,2181427.00,,,active
2424,818,5064,3,221542.00,2027-12-18,2026-01-17,active
2425,819,5009,2,193246.00,2026-04-01,2025-05-31,active
2426,819,5184,2,1928598.00,2026-04-01,2025-05-01,returned
2427,819,5041,2,682706.00,2026-04-01,,active
2428,819,5028,2,331744.00,2025-10-01,,returned
2429,820,5003,3,5321008.00,2027-01-26,,active
2430,820,5029,1,900141.00,2026-07-26,,active
2431,820,5161,1,927415.00,2026-07-26,,returned
2432,821,5165,3,447081.00,2026-10-21,2025-12-20,active
2433,821,5163,1,122885.00,2027-04-21,,active
2434,822,5080,3,236237.00,2026-07-23,2025-09-21,active
2435,822,5044,1,441347.00,2028-07-23,2025-08-22,active
2436,823,5138,3,337965.00,2026-01-27,2025-08-26,active
2437,823,5188,2,602431.00,2027-01-27,,active
2438,823,5102,2,114914.00,2027-01-27,,active
2439,824,5161,3,927415.00,2026-01-08,,active
2440,824,5101,3,138813.00,2026-01-08,,active
2441,824,5088,2,1323601.00,2028-07-08,,active
2442,825,5101,3,138813.00,2026-02-17,,active
2443,825,5127,1,919575.00,2028-08-17,2025-10-16,active
2444,825,5038,2,439435.00,2028-08-17,2025-10-16,active
2445,825,5110,2,449762.00,2027-08-17,2025-09-16,active
2446,826,5043,3,278397.00,2026-06-19,2025-08-18,active
2447,826,5005,3,2181427.00,2026-06-19,2025-07-19,active
2448,827,5181,3,386933.00,2026-05-28,2026-01-27,active
2449,828,5109,1,234582.00,2027-10-31,2025-11-30,active
2450,828,5053,1,84501.00,2028-10-31,2025-11-30,active
2451,829,5028,3,331744.00,2026-08-07,,active
2452,829,5009,2,193246.00,2027-02-07,2026-04-08,active
2453,829,5084,3,941700.00,2026-08-07,2026-04-08,active
2454,829,5174,2,185396.00,2027-02-07,2026-04-08,active
2455,829,5178,2,734293.00,2027-02-07,2026-03-09,active
2456,830,5155,1,91862.00,2028-07-10,2025-08-09,active
2457,830,5124,2,1613336.00,2026-07-10,2025-08-09,active
2458,831,5199,2,1886371.00,2025-11-02,2025-06-01,active
2459,831,5034,1,1942393.00,2028-05-02,2025-07-01,active
2460,831,5059,2,1525647.00,2027-05-02,2025-07-01,active
2461,831,5043,2,278397.00,2026-05-02,2025-07-01,active
2462,831,5019,2,1880105.00,2026-05-02,2025-06-01,refunded
2463,832,5148,2,382097.00,2026-06-12,2026-02-10,active
2464,832,5009,1,193246.00,2026-12-12,2026-02-10,active
2465,832,5022,2,381336.00,2028-12-12,2026-01-11,active
2466,832,5052,2,170294.00,2027-06-12,2026-02-10,active
2467,833,5199,2,1886371.00,2026-08-05,2026-03-07,active
2468,833,5060,3,2204111.00,2028-02-05,2026-03-07,active
2469,833,5031,3,425567.00,2027-08-05,,active
2470,833,5084,3,941700.00,2026-08-05,2026-04-06,active
2471,833,5127,2,919575.00,2029-02-05,2026-04-06,returned
2472,834,5074,2,1919976.00,2028-03-14,2025-05-13,active
2473,834,5064,3,221542.00,2027-03-14,2025-04-13,active
2474,834,5179,2,1603021.00,2026-03-14,,active
2475,834,5128,1,741215.00,2026-09-14,2025-05-13,active
2476,835,5078,2,605630.00,2027-05-25,2026-01-24,active
2477,835,5072,1,934784.00,2026-11-25,2026-01-24,active
2478,836,5088,2,1323601.00,2028-09-23,,active
2479,837,5014,2,1612975.00,2027-04-01,,returned
2480,837,5099,1,477977.00,2027-04-01,2025-05-01,active
2481,837,5184,3,1928598.00,2026-04-01,2025-05-01,active
2482,837,5033,3,1302240.00,2026-04-01,2025-05-01,refunded
2483,838,5039,3,2042213.00,,,active
2484,838,5098,2,235159.00,,,active
2485,838,5081,1,591287.00,,,active
2486,838,5184,2,1928598.00,,,active
2487,838,5099,2,477977.00,,,active
2488,839,5126,1,357192.00,2025-11-24,,active
2489,839,5139,3,897966.00,2026-11-24,2025-06-23,active
2490,839,5076,2,909188.00,2026-11-24,2025-07-23,active
2491,839,5155,2,91862.00,2028-05-24,2025-06-23,active
2492,840,5153,1,293443.00,2026-03-15,,replaced
2493,840,5034,3,1942393.00,2028-03-15,2025-05-14,active
2494,841,5156,2,122240.00,,,active
2495,841,5135,3,173536.00,,,active
2496,842,5101,3,138813.00,2025-09-02,,active
2497,842,5106,1,886910.00,2028-03-02,2025-04-01,active
2498,842,5035,2,831755.00,2028-03-02,2025-04-01,active
2499,842,5056,3,5518992.00,2025-09-02,2025-05-01,refunded
2500,843,5018,2,693765.00,2025-09-11,2025-04-10,active
2501,843,5045,2,74760.00,2026-03-11,2025-04-10,active
2502,843,5012,3,1932806.00,2026-03-11,2025-05-10,active
2503,843,5089,2,1890139.00,2028-03-11,,active
2504,844,5044,3,441347.00,2028-03-12,2025-04-11,active
2505,845,5181,1,386933.00,2026-07-11,2026-03-12,active
2506,845,5188,3,602431.00,2027-07-11,,active
2507,845,5165,1,447081.00,2027-01-11,2026-03-12,active
2508,845,5196,3,416341.00,2027-07-11,2026-03-12,active
2509,845,5041,2,682706.00,2027-01-11,,active
2510,846,5116,1,6509135.00,,,active
2511,846,5064,3,221542.00,,,active
2512,847,5058,2,5285192.00,2025-11-27,,active
2513,847,5148,2,382097.00,2025-11-27,2025-07-26,active
2514,847,5119,1,185159.00,2026-05-27,2025-06-26,active
2515,847,5065,1,1795521.00,2026-11-27,,active
2516,848,5077,3,367770.00,2026-11-19,2025-12-19,active
2517,849,5158,1,49150.00,2028-06-23,2025-08-22,returned
2518,849,5142,3,202937.00,2027-06-23,,active
2519,849,5047,3,98913.00,2026-06-23,2025-08-22,active
2520,850,5028,3,331744.00,2026-04-21,,active
2521,850,5067,3,1917652.00,2028-10-21,,active
2522,851,5101,2,138813.00,2026-01-22,,returned
2523,851,5034,3,1942393.00,2028-07-22,2025-09-20,active
2524,852,5005,2,2181427.00,2026-11-24,2025-12-24,active
2525,852,5149,3,1996121.00,2028-11-24,,active
