order_id,customer_id,address_id,order_date,payment_confirmed_at,shipped_at,delivered_at,cancelled_at,status,subtotal,shipping_cost,tax,total_amount,delivery_method,payment_method,card_id,customer_notes,internal_notes,cancellation_reason
130,1253,283,2025-03-24 00:00:00,2025-03-24 12:00:00,2025-03-26 00:00:00,2025-04-02 00:00:00,,delivered,583086.00,10000.00,110786.34,703872.34,home_delivery,nequi,,,,
131,1314,351,2025-08-19 00:00:00,2025-08-19 07:00:00,2025-08-20 11:00:00,2025-08-25 11:00:00,,delivered,775013.00,0.00,147252.47,922265.47,home_delivery,nequi,,,,
132,1074,85,2025-11-19 00:00:00,2025-11-19 03:00:00,2025-11-20 11:00:00,2025-11-23 11:00:00,,delivered,7582050.00,0.00,1440589.50,9022639.50,home_delivery,tarjeta_debito,494,,,
133,1443,489,2025-12-04 00:00:00,2025-12-04 10:00:00,2025-12-06 17:00:00,2025-12-10 17:00:00,,delivered,435272.00,0.00,82701.68,517973.68,home_delivery,nequi,,,,
134,1005,7,2025-08-03 00:00:00,2025-08-03 10:00:00,2025-08-04 02:00:00,2025-08-12 02:00:00,,delivered,1511119.00,10000.00,287112.61,1808231.61,home_delivery,contraentrega,,,,
135,1240,270,2025-05-03 00:00:00,2025-05-04 00:00:00,2025-05-04 17:00:00,2025-05-06 17:00:00,,delivered,1282214.00,12000.00,243620.66,1537834.66,home_delivery,PSE,,,,
136,1351,393,2025-10-23 00:00:00,2025-10-23 09:00:00,2025-10-23 22:00:00,2025-10-24 22:00:00,,delivered,5452407.00,25000.00,1035957.33,6513364.33,pickup_point,daviplata,,,,
137,1162,184,2025-12-29 00:00:00,2025-12-29 11:00:00,2025-12-31 20:00:00,2026-01-01 20:00:00,,delivered,608811.00,15000.00,115674.09,739485.09,home_delivery,contraentrega,,,,
138,1495,545,2025-02-11 00:00:00,2025-02-11 20:00:00,,,2025-02-13 10:00:00,cancelled,5116598.00,10000.00,972153.62,6098751.62,home_delivery,contraentrega,,,,Cliente solicitó cancelación por viaje
139,1396,440,2025-07-31 00:00:00,2025-07-31 09:00:00,2025-08-03 07:00:00,2025-08-15 07:00:00,,delivered,4574296.00,8000.00,869116.24,5451412.24,pickup_point,nequi,,,,
140,1422,467,2025-12-08 00:00:00,2025-12-08 12:00:00,2025-12-09 01:00:00,2025-12-18 01:00:00,,delivered,4853572.00,10000.00,922178.68,5785750.68,home_delivery,PSE,,,,
141,1091,104,2025-06-23 00:00:00,2025-06-23 12:00:00,2025-06-25 21:00:00,2025-06-28 21:00:00,,delivered,996385.00,15000.00,189313.15,1200698.15,home_delivery,tarjeta_debito,87,,,
142,1164,186,2025-08-21 00:00:00,,,,2025-08-21 06:00:00,cancelled,5807039.00,0.00,1103337.41,6910376.41,home_delivery,contraentrega,,,,Producto similar comprado en tienda física
143,1286,319,2025-03-19 00:00:00,2025-03-19 15:00:00,2025-03-21 17:00:00,2025-03-25 17:00:00,,returned,927415.00,0.00,176208.85,1103623.85,home_delivery,contraentrega,,Entregar preferiblemente en horas de la mañana,,
144,1429,474,2026-01-13 00:00:00,2026-01-13 05:00:00,2026-01-14 14:00:00,2026-01-21 14:00:00,,delivered,3354567.00,10000.00,637367.73,4001934.73,home_delivery,nequi,,,,
145,1077,88,2025-08-02 00:00:00,2025-08-02 09:00:00,2025-08-04 20:00:00,2025-08-12 20:00:00,,delivered,21260823.00,12000.00,4039556.37,25312379.37,home_delivery,PSE,,,,
146,1014,18,2025-10-25 00:00:00,2025-10-25 15:00:00,2025-10-26 19:00:00,2025-11-01 19:00:00,,delivered,3151444.00,15000.00,598774.36,3765218.36,home_delivery,nequi,,,Orden retenida por verificación de seguridad - liberada,
147,1426,471,2025-11-11 00:00:00,2025-11-11 21:00:00,2025-11-12 20:00:00,2025-11-15 20:00:00,,delivered,5423592.00,18000.00,1030482.48,6472074.48,home_delivery,tarjeta_credito,457,"Por favor empacar con cuidado, es un regalo",,
148,1224,253,2025-05-08 00:00:00,2025-05-08 05:00:00,2025-05-09 00:00:00,2025-05-11 00:00:00,,delivered,3611860.00,12000.00,686253.40,4310113.40,home_delivery,PSE,,,,
149,1216,244,2025-12-18 00:00:00,2025-12-18 03:00:00,2025-12-18 20:00:00,2025-12-24 20:00:00,,delivered,4103694.00,20000.00,779701.86,4903395.86,home_delivery,tarjeta_debito,393,Necesito factura electrónica,,
150,1294,330,2026-01-07 00:00:00,2026-01-07 09:00:00,2026-01-08 18:00:00,2026-01-13 18:00:00,,delivered,3727854.00,10000.00,708292.26,4446146.26,home_delivery,tarjeta_credito,196,,,
151,1120,138,2025-06-06 00:00:00,2025-06-06 01:00:00,2025-06-08 21:00:00,2025-06-11 21:00:00,,delivered,7436004.00,15000.00,1412840.76,8863844.76,home_delivery,tarjeta_debito,498,,,
152,1281,314,2026-01-11 00:00:00,2026-01-11 14:00:00,2026-01-12 23:00:00,2026-01-20 23:00:00,,delivered,730435.00,12000.00,138782.65,881217.65,home_delivery,tarjeta_credito,324,,,
153,1313,350,2025-06-29 00:00:00,2025-06-29 06:00:00,2025-06-30 21:00:00,2025-07-07 21:00:00,,delivered,3105747.00,15000.00,590091.93,3710838.93,home_delivery,PSE,,"Por favor empacar con cuidado, es un regalo",,
154,1047,57,2025-06-18 00:00:00,2025-06-18 07:00:00,,,2025-06-20 03:00:00,cancelled,8462628.00,12000.00,1607899.32,10082527.32,pickup_point,tarjeta_debito,118,Dejar con el portero si no estoy,,Encontró mejor precio en otra tienda
155,1487,535,2025-04-13 00:00:00,2025-04-13 04:00:00,2025-04-13 22:00:00,2025-04-19 22:00:00,,delivered,1160799.00,18000.00,220551.81,1399350.81,home_delivery,PSE,,Llamar antes de entregar,,
156,1386,430,2025-10-18 00:00:00,2025-10-18 21:00:00,2025-10-19 21:00:00,2025-10-25 21:00:00,,delivered,17813140.00,20000.00,3384496.60,21217636.60,pickup_point,tarjeta_credito,400,,,
157,1080,91,2025-04-14 00:00:00,2025-04-14 21:00:00,2025-04-16 17:00:00,2025-04-23 17:00:00,,delivered,9532501.00,12000.00,1811175.19,11355676.19,home_delivery,tarjeta_credito,495,,,
158,1392,436,2025-02-23 00:00:00,2025-02-23 05:00:00,2025-02-24 08:00:00,2025-02-28 08:00:00,,delivered,462360.00,0.00,87848.40,550208.40,pickup_point,tarjeta_debito,465,,,
159,1221,249,2025-10-17 00:00:00,2025-10-17 03:00:00,2025-10-18 14:00:00,2025-10-19 14:00:00,,returned,24542621.00,15000.00,4663097.99,29220718.99,home_delivery,nequi,,,,
160,1489,537,2025-08-16 00:00:00,2025-08-16 18:00:00,2025-08-18 15:00:00,2025-08-24 15:00:00,,delivered,582248.00,12000.00,110627.12,704875.12,home_delivery,daviplata,,,,
161,1331,371,2025-07-24 00:00:00,2025-07-24 11:00:00,2025-07-25 19:00:00,2025-07-30 19:00:00,,delivered,17134443.00,10000.00,3255544.17,20399987.17,home_delivery,tarjeta_credito,368,,,
162,1219,247,2025-02-18 00:00:00,2025-02-18 07:00:00,2025-02-20 05:00:00,2025-02-27 05:00:00,,delivered,10519950.00,8000.00,1998790.50,12526740.50,home_delivery,contraentrega,,,,
163,1419,464,2025-04-18 00:00:00,2025-04-18 21:00:00,2025-04-21 20:00:00,2025-04-27 20:00:00,,delivered,1365412.00,0.00,259428.28,1624840.28,home_delivery,tarjeta_debito,262,,,
164,1116,133,2026-01-07 00:00:00,2026-01-07 20:00:00,2026-01-08 09:00:00,2026-01-14 09:00:00,,delivered,1208676.00,0.00,229648.44,1438324.44,home_delivery,tarjeta_credito,236,,,
165,1382,425,2025-04-29 00:00:00,2025-04-29 07:00:00,2025-05-01 01:00:00,2025-05-03 01:00:00,,delivered,4624695.00,20000.00,878692.05,5523387.05,home_delivery,tarjeta_credito,461,,Pago verificado manualmente,
166,1438,483,2026-02-05 00:00:00,,,,,pending,11372253.00,20000.00,2160728.07,13552981.07,pickup_point,contraentrega,,,,
167,1428,473,2026-01-27 00:00:00,2026-01-27 15:00:00,2026-01-28 17:00:00,2026-01-30 17:00:00,,delivered,3128981.00,18000.00,594506.39,3741487.39,home_delivery,tarjeta_credito,538,,,
168,1415,460,2026-01-14 00:00:00,2026-01-14 03:00:00,2026-01-16 01:00:00,2026-01-27 01:00:00,,delivered,2597220.00,0.00,493471.80,3090691.80,home_delivery,PSE,,,,
169,1383,426,2026-02-04 00:00:00,2026-02-04 07:00:00,,,,preparing,3006193.00,15000.00,571176.67,3592369.67,home_delivery,daviplata,,,,
170,1364,407,2025-08-05 00:00:00,2025-08-06 00:00:00,,,2025-08-07 10:00:00,cancelled,17519518.00,12000.00,3328708.42,20860226.42,pickup_point,contraentrega,,"Producto frágil, manejar con cuidado",Pago verificado manualmente,Dirección de entrega incorrecta
171,1307,343,2025-10-18 00:00:00,2025-10-18 02:00:00,2025-10-18 21:00:00,2025-10-26 21:00:00,,delivered,4490435.00,12000.00,853182.65,5355617.65,pickup_point,tarjeta_debito,522,,,
172,1362,404,2025-09-03 00:00:00,2025-09-03 01:00:00,2025-09-05 06:00:00,2025-09-09 06:00:00,,delivered,722613.00,10000.00,137296.47,869909.47,home_delivery,tarjeta_credito,278,,Orden retenida por verificación de seguridad - liberada,
173,1046,55,2025-06-17 00:00:00,2025-06-17 23:00:00,2025-06-20 22:00:00,2025-06-23 22:00:00,,delivered,851134.00,0.00,161715.46,1012849.46,home_delivery,contraentrega,,,,
174,1140,161,2025-09-19 00:00:00,2025-09-19 18:00:00,2025-09-20 07:00:00,2025-09-23 07:00:00,,delivered,13353954.00,12000.00,2537251.26,15903205.26,home_delivery,contraentrega,,,,
175,1334,375,2025-05-27 00:00:00,2025-05-27 03:00:00,2025-05-27 19:00:00,2025-05-28 19:00:00,,returned,2121357.00,0.00,403057.83,2524414.83,home_delivery,nequi,,,,
176,1111,128,2025-06-18 00:00:00,2025-06-18 13:00:00,2025-06-20 01:00:00,2025-06-22 01:00:00,,delivered,5431922.00,18000.00,1032065.18,6481987.18,home_delivery,PSE,,,,
177,1163,185,2025-04-20 00:00:00,,,,2025-04-20 08:00:00,cancelled,851548.00,18000.00,161794.12,1031342.12,home_delivery,tarjeta_debito,391,,,Dirección de entrega incorrecta
178,1098,114,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-08 04:00:00,2025-03-13 04:00:00,,delivered,1287777.00,0.00,244677.63,1532454.63,home_delivery,tarjeta_credito,289,,,
179,1263,294,2025-03-22 00:00:00,2025-03-22 16:00:00,2025-03-23 07:00:00,2025-03-25 07:00:00,,delivered,15117138.00,10000.00,2872256.22,17999394.22,pickup_point,PSE,,,,
180,1159,181,2025-04-01 00:00:00,2025-04-01 15:00:00,2025-04-02 17:00:00,2025-04-03 17:00:00,,delivered,3992242.00,0.00,758525.98,4750767.98,pickup_point,tarjeta_debito,249,,,
181,1074,85,2025-09-07 00:00:00,2025-09-07 01:00:00,2025-09-08 18:00:00,2025-09-19 18:00:00,,delivered,2902810.00,18000.00,551533.90,3472343.90,home_delivery,tarjeta_credito,494,,,
182,1407,451,2026-01-24 00:00:00,2026-01-24 11:00:00,,,2026-01-25 18:00:00,cancelled,4997881.00,18000.00,949597.39,5965478.39,home_delivery,contraentrega,,,,Compra duplicada por error
183,1448,494,2025-12-23 00:00:00,2025-12-23 12:00:00,2025-12-25 01:00:00,2025-12-26 01:00:00,,delivered,9268810.00,12000.00,1761073.90,11041883.90,home_delivery,tarjeta_debito,160,,,
184,1247,277,2025-06-06 00:00:00,2025-06-07 00:00:00,,,2025-06-08 13:00:00,cancelled,1591116.00,0.00,302312.04,1893428.04,home_delivery,PSE,,,,Compra duplicada por error
185,1094,108,2026-01-04 00:00:00,2026-01-04 05:00:00,2026-01-06 16:00:00,2026-01-10 16:00:00,,delivered,3738648.00,0.00,710343.12,4448991.12,home_delivery,contraentrega,,,,
186,1429,474,2025-09-10 00:00:00,2025-09-10 08:00:00,,,2025-09-11 08:00:00,cancelled,15392358.00,0.00,2924548.02,18316906.02,home_delivery,contraentrega,,"Si no estoy, dejar con el vecino del apartamento 301",,Cliente solicitó cancelación por viaje
187,1026,31,2025-08-05 00:00:00,2025-08-05 21:00:00,,,2025-08-07 06:00:00,cancelled,4969794.00,12000.00,944260.86,5926054.86,home_delivery,tarjeta_credito,459,,Producto empacado con protección adicional,Producto ya no es necesario
188,1008,11,2025-12-07 00:00:00,2025-12-07 17:00:00,2025-12-08 17:00:00,2025-12-19 17:00:00,,delivered,6257474.00,15000.00,1188920.06,7461394.06,home_delivery,tarjeta_credito,130,,,
189,1113,130,2025-11-12 00:00:00,2025-11-12 13:00:00,2025-11-15 06:00:00,2025-11-19 06:00:00,,delivered,6046526.00,0.00,1148839.94,7195365.94,home_delivery,PSE,,"Producto frágil, manejar con cuidado",,
190,1386,430,2025-03-21 00:00:00,2025-03-21 05:00:00,2025-03-23 18:00:00,2025-03-28 18:00:00,,returned,5032828.00,12000.00,956237.32,6001065.32,home_delivery,tarjeta_credito,400,Entregar en horario de oficina (8am-5pm),,
191,1189,214,2025-06-21 00:00:00,2025-06-21 04:00:00,2025-06-23 09:00:00,2025-07-02 09:00:00,,delivered,5295098.00,12000.00,1006068.62,6313166.62,home_delivery,tarjeta_debito,483,,,
192,1234,264,2025-05-15 00:00:00,2025-05-15 14:00:00,2025-05-16 13:00:00,2025-05-17 13:00:00,,delivered,1918131.00,0.00,364444.89,2282575.89,home_delivery,PSE,,,,
193,1119,137,2025-05-04 00:00:00,2025-05-04 23:00:00,2025-05-06 10:00:00,2025-05-13 10:00:00,,delivered,1075257.00,20000.00,204298.83,1299555.83,pickup_point,PSE,,,,
194,1391,435,2025-07-05 00:00:00,2025-07-05 08:00:00,2025-07-06 09:00:00,2025-07-17 09:00:00,,delivered,20840415.00,12000.00,3959678.85,24812093.85,home_delivery,tarjeta_credito,80,Llamar antes de entregar,,
195,1096,111,2025-10-13 00:00:00,2025-10-13 10:00:00,2025-10-13 23:00:00,2025-10-21 23:00:00,,delivered,8161572.00,20000.00,1550698.68,9732270.68,home_delivery,tarjeta_debito,151,,,
196,1292,328,2025-03-30 00:00:00,2025-03-30 03:00:00,2025-04-01 05:00:00,2025-04-05 05:00:00,,delivered,5283092.00,12000.00,1003787.48,6298879.48,pickup_point,tarjeta_credito,431,,,
197,1014,18,2025-05-29 00:00:00,2025-05-29 22:00:00,2025-06-01 11:00:00,2025-06-02 11:00:00,,delivered,8232222.00,20000.00,1564122.18,9816344.18,home_delivery,nequi,,,,
198,1146,167,2026-02-05 00:00:00,2026-02-05 05:00:00,,,,payment_confirmed,98300.00,15000.00,18677.00,131977.00,home_delivery,PSE,,,,
199,1341,382,2025-03-05 00:00:00,2025-03-05 12:00:00,2025-03-07 11:00:00,2025-03-17 11:00:00,,delivered,5637557.00,20000.00,1071135.83,6728692.83,home_delivery,tarjeta_credito,231,,,
200,1042,51,2025-02-25 00:00:00,2025-02-25 10:00:00,2025-02-28 06:00:00,2025-03-04 06:00:00,,delivered,2825349.00,12000.00,536816.31,3374165.31,home_delivery,nequi,,,,
201,1217,245,2026-01-18 00:00:00,2026-01-18 21:00:00,2026-01-19 16:00:00,2026-01-23 16:00:00,,delivered,23384880.00,8000.00,4443127.20,27836007.20,home_delivery,PSE,,,,
202,1036,43,2025-07-11 00:00:00,2025-07-11 17:00:00,2025-07-12 23:00:00,2025-07-21 23:00:00,,delivered,5110119.00,20000.00,970922.61,6101041.61,home_delivery,tarjeta_debito,489,,,
203,1212,240,2025-10-19 00:00:00,2025-10-19 04:00:00,2025-10-22 03:00:00,2025-10-27 03:00:00,,delivered,17460964.00,8000.00,3317583.16,20786547.16,home_delivery,contraentrega,,,,
204,1056,67,2025-08-17 00:00:00,2025-08-17 04:00:00,2025-08-19 14:00:00,2025-08-29 14:00:00,,delivered,2081468.00,10000.00,395478.92,2486946.92,pickup_point,tarjeta_credito,1,,,
205,1124,142,2025-09-23 00:00:00,2025-09-23 04:00:00,2025-09-23 21:00:00,2025-09-24 21:00:00,,delivered,5751522.00,12000.00,1092789.18,6856311.18,home_delivery,tarjeta_credito,156,,,
206,1403,447,2025-08-10 00:00:00,2025-08-10 13:00:00,2025-08-11 03:00:00,2025-08-17 03:00:00,,delivered,3748877.00,0.00,712286.63,4461163.63,home_delivery,tarjeta_debito,394,,,
207,1082,93,2025-03-10 00:00:00,2025-03-10 22:00:00,2025-03-12 08:00:00,2025-03-13 08:00:00,,delivered,5230761.00,10000.00,993844.59,6234605.59,home_delivery,tarjeta_credito,471,,,
208,1097,113,2025-10-19 00:00:00,2025-10-19 18:00:00,2025-10-20 06:00:00,2025-10-27 06:00:00,,delivered,1949741.00,10000.00,370450.79,2330191.79,pickup_point,tarjeta_debito,497,,,
209,1491,540,2026-01-03 00:00:00,2026-01-03 18:00:00,2026-01-05 20:00:00,2026-01-10 20:00:00,,returned,8110002.00,10000.00,1540900.38,9660902.38,pickup_point,tarjeta_debito,123,,,
210,1227,256,2025-03-05 00:00:00,2025-03-05 02:00:00,2025-03-06 21:00:00,2025-03-10 21:00:00,,delivered,566040.00,0.00,107547.60,673587.60,home_delivery,tarjeta_debito,511,,,
211,1366,409,2025-11-22 00:00:00,2025-11-22 08:00:00,2025-11-25 00:00:00,2025-11-26 00:00:00,,delivered,3014096.00,0.00,572678.24,3586774.24,home_delivery,PSE,,,,
212,1055,66,2025-05-25 00:00:00,,,,2025-05-26 03:00:00,cancelled,8142624.00,15000.00,1547098.56,9704722.56,home_delivery,daviplata,,,,Cliente cambió de opinión
213,1425,470,2025-11-22 00:00:00,2025-11-22 10:00:00,2025-11-25 01:00:00,2025-12-01 01:00:00,,delivered,2401970.00,10000.00,456374.30,2868344.30,home_delivery,PSE,,,,
214,1136,157,2025-07-17 00:00:00,,,,2025-07-17 11:00:00,cancelled,1228419.00,25000.00,233399.61,1486818.61,home_delivery,PSE,,Prefiero entrega en la tarde después de las 2pm,,Error al realizar el pedido
215,1354,396,2025-04-22 00:00:00,2025-04-22 12:00:00,2025-04-23 08:00:00,2025-05-01 08:00:00,,delivered,1514301.00,0.00,287717.19,1802018.19,home_delivery,tarjeta_credito,361,Entregar preferiblemente en horas de la mañana,,
216,1436,481,2025-08-02 00:00:00,2025-08-02 06:00:00,2025-08-03 06:00:00,2025-08-08 06:00:00,,delivered,1918131.00,0.00,364444.89,2282575.89,home_delivery,daviplata,,,,
217,1337,378,2025-09-08 00:00:00,2025-09-08 21:00:00,2025-09-11 03:00:00,2025-09-15 03:00:00,,delivered,6294691.00,0.00,1195991.29,7490682.29,pickup_point,PSE,,,,
218,1265,296,2025-11-04 00:00:00,2025-11-04 11:00:00,2025-11-05 03:00:00,2025-11-08 03:00:00,,delivered,5054700.00,0.00,960393.00,6015093.00,pickup_point,tarjeta_credito,516,,,
219,1485,533,2025-08-22 00:00:00,2025-08-22 17:00:00,2025-08-24 05:00:00,2025-09-01 05:00:00,,returned,5162466.00,18000.00,980868.54,6161334.54,home_delivery,tarjeta_credito,359,,,
220,1299,335,2025-02-13 00:00:00,,,,2025-02-14 01:00:00,cancelled,1923083.00,0.00,365385.77,2288468.77,home_delivery,nequi,,,,Producto ya no es necesario
221,1495,545,2025-03-20 00:00:00,2025-03-20 02:00:00,2025-03-21 16:00:00,2025-03-30 16:00:00,,delivered,6277899.00,25000.00,1192800.81,7495699.81,home_delivery,daviplata,,,,
222,1167,189,2026-02-04 00:00:00,,,,,pending,8676286.00,8000.00,1648494.34,10332780.34,home_delivery,tarjeta_credito,73,,,
223,1465,513,2025-07-30 00:00:00,2025-07-30 13:00:00,2025-08-02 05:00:00,2025-08-06 05:00:00,,delivered,1895086.00,0.00,360066.34,2255152.34,home_delivery,tarjeta_credito,116,,Cliente solicitó cambio de dirección post-compra,
224,1358,400,2025-12-06 00:00:00,2025-12-07 00:00:00,2025-12-08 01:00:00,2025-12-09 01:00:00,,delivered,2506550.00,25000.00,476244.50,3007794.50,home_delivery,tarjeta_debito,527,Necesito factura electrónica,,
225,1432,477,2026-02-01 00:00:00,2026-02-01 02:00:00,2026-02-01 16:00:00,,,shipped,6534039.00,18000.00,1241467.41,7793506.41,home_delivery,tarjeta_credito,49,Entregar preferiblemente en horas de la mañana,,
226,1147,168,2025-04-09 00:00:00,2025-04-09 21:00:00,2025-04-10 14:00:00,2025-04-12 14:00:00,,delivered,175729.00,0.00,33388.51,209117.51,home_delivery,tarjeta_debito,141,,,
227,1098,114,2025-04-15 00:00:00,2025-04-15 13:00:00,2025-04-16 18:00:00,2025-04-24 18:00:00,,delivered,1362646.00,12000.00,258902.74,1633548.74,home_delivery,tarjeta_debito,289,,,
228,1487,535,2025-11-08 00:00:00,2025-11-08 12:00:00,2025-11-09 15:00:00,2025-11-14 15:00:00,,delivered,286557.00,0.00,54445.83,341002.83,pickup_point,nequi,,,,
229,1449,495,2025-10-23 00:00:00,2025-10-23 21:00:00,2025-10-24 09:00:00,2025-11-01 09:00:00,,delivered,8715580.00,20000.00,1655960.20,10391540.20,home_delivery,PSE,,,,
230,1420,465,2025-07-25 00:00:00,2025-07-25 22:00:00,2025-07-26 12:00:00,2025-08-02 12:00:00,,delivered,7324809.00,25000.00,1391713.71,8741522.71,pickup_point,tarjeta_credito,261,Entregar preferiblemente en horas de la mañana,,
231,1054,65,2025-04-11 00:00:00,2025-04-11 19:00:00,2025-04-13 05:00:00,2025-04-17 05:00:00,,delivered,4474215.00,10000.00,850100.85,5334315.85,home_delivery,nequi,,,,
232,1307,343,2025-12-21 00:00:00,2025-12-21 23:00:00,2025-12-24 02:00:00,2025-12-26 02:00:00,,delivered,3063793.00,8000.00,582120.67,3653913.67,home_delivery,tarjeta_credito,522,,,
233,1496,546,2025-03-18 00:00:00,2025-03-18 16:00:00,2025-03-21 01:00:00,2025-03-22 01:00:00,,delivered,11779992.00,20000.00,2238198.48,14038190.48,home_delivery,PSE,,,,
234,1500,550,2025-11-22 00:00:00,2025-11-22 02:00:00,,,2025-11-23 22:00:00,cancelled,21715024.00,15000.00,4125854.56,25855878.56,home_delivery,contraentrega,,,,Producto ya no es necesario
235,1349,390,2025-03-10 00:00:00,2025-03-10 22:00:00,2025-03-11 21:00:00,2025-03-19 21:00:00,,delivered,11601773.00,18000.00,2204336.87,13824109.87,home_delivery,tarjeta_debito,209,Prefiero entrega en la tarde después de las 2pm,,
236,1178,202,2025-04-17 00:00:00,2025-04-17 12:00:00,2025-04-19 16:00:00,2025-04-24 16:00:00,,delivered,244480.00,0.00,46451.20,290931.20,pickup_point,contraentrega,,Prefiero entrega en la tarde después de las 2pm,,
237,1406,450,2025-07-31 00:00:00,2025-07-31 20:00:00,2025-08-01 09:00:00,2025-08-13 09:00:00,,delivered,1513074.00,0.00,287484.06,1800558.06,home_delivery,nequi,,,,
238,1194,220,2025-10-20 00:00:00,2025-10-20 04:00:00,2025-10-21 05:00:00,2025-10-27 05:00:00,,delivered,2907682.00,0.00,552459.58,3460141.58,home_delivery,PSE,,,,
239,1040,48,2026-01-19 00:00:00,2026-01-19 17:00:00,2026-01-22 05:00:00,2026-01-26 05:00:00,,delivered,4297127.00,0.00,816454.13,5113581.13,home_delivery,nequi,,,,
240,1194,220,2025-10-19 00:00:00,2025-10-19 09:00:00,2025-10-20 19:00:00,2025-10-24 19:00:00,,delivered,1942393.00,18000.00,369054.67,2329447.67,home_delivery,tarjeta_debito,356,,,
241,1346,387,2025-03-18 00:00:00,2025-03-18 03:00:00,2025-03-19 22:00:00,2025-03-30 22:00:00,,delivered,3547833.00,25000.00,674088.27,4246921.27,home_delivery,nequi,,,Cliente premium - envío express autorizado,
242,1317,354,2025-08-15 00:00:00,2025-08-15 02:00:00,2025-08-16 15:00:00,2025-08-26 15:00:00,,delivered,1551946.00,8000.00,294869.74,1854815.74,home_delivery,PSE,,,,
243,1447,493,2025-04-08 00:00:00,2025-04-08 10:00:00,2025-04-09 10:00:00,2025-04-14 10:00:00,,delivered,2741256.00,10000.00,520838.64,3272094.64,home_delivery,daviplata,,,,
244,1363,405,2025-11-25 00:00:00,2025-11-25 10:00:00,2025-11-26 12:00:00,2025-11-27 12:00:00,,delivered,7922849.00,25000.00,1505341.31,9453190.31,home_delivery,tarjeta_credito,182,,,
245,1277,310,2025-07-15 00:00:00,,,,2025-07-16 12:00:00,cancelled,5076855.00,10000.00,964602.45,6051457.45,pickup_point,tarjeta_debito,425,,,Error al realizar el pedido
